customer_id,first_name,email,country,signup_date,segment,loyalty_points
C12103,Elena,elena_12103@aurora-test.com,U.K.,11 Feb 2023,Consumer,3913.0
C12104,Emma,emma.12104@gmail.com,germany,2023-02-17,Business,4491.0
C12105,Piotr,piotr12105@outlook.com,Netherlands,13/09/2024,Business,1412.0
C12106,Sofia,sofia_12106@outlook.com,uk,07-27-2023,Business,3862.0
C12107,Leon,leon12107@gmail.com,uk,21 Sep 2024,Consumer,532.0
C12108,Hannah,hannah_12108@yahoo.co.uk,United Kingdom,2023-12-31,Business,3983.0
C12109,Sofia,sofia.12109@aurora-test.com,Germany,08/09/2023,consumer,3490.0
C12110,Sofia,sofia_12110@gmail.com,uk,07-19-2023,Consumer,3552.0
C12111,Sofia,sofia.12111@aurora-test.com,spain,26 Apr 2024,consumer,2462.0
C12112,Elena,elena_12112@gmail.com,Italy,2023-03-22,consumer,534.0
C12113,Ava,ava.12113@aurora-test.com,U.K.,22/10/2023,Business,4211.0
C12114,Emma,emma12114@yahoo.co.uk,Spain,09-10-2023,Consumer,548.0
C12115,Ava,ava_12115@yahoo.co.uk,Germany,23 Apr 2023,Consumer,2407.0
C12116,Liam,liam_12116@aurora-test.com,United Kingdom,2023-09-15,nan,871.0
C12117,Ava,ava_12117@yahoo.co.uk,France,22/01/2024,Pro Athlete,4231.0
C12118,Olivia,olivia.12118@yahoo.co.uk,Italy,05-10-2024,Consumer,2871.0
C12119,Olivia,olivia12119@outlook.com,U.K.,05 Mar 2023,Pro Athlete,2539.0
C12120,Hannah,hannah.12120@aurora-test.com,Netherlands,2024-09-29,Consumer,1586.0
C12121,Olivia,olivia12121@gmail.com,Poland,04/10/2024,Pro Athlete,3913.0
C12122,Lucas,lucas_12122@gmail.com,United Kingdom,05-20-2024,Consumer,1050.0
C12123,Hannah,hannah_12123@outlook.com,uk,06 Nov 2024,Consumer,3603.0
C12124,Hannah,hannah12124@aurora-test.com,Germany,2023-11-09,nan,4846.0
C12125,Sofia,,Ireland,23/08/2024,Consumer,1330.0
C12126,Liam,liam_12126@aurora-test.com,uk,06-15-2024,Business,3430.0
C12127,Piotr,piotr_12127@aurora-test.com,France,16 Feb 2024,Consumer,1546.0
C12128,Marco,marco_12128@aurora-test.com,Spain,2023-05-12,Consumer,4648.0
C12129,Mia,mia.12129@aurora-test.com,uk,12/02/2024,nan,4495.0
C12130,Olivia,olivia_12130@gmail.com,United Kingdom,10-20-2024,consumer,1568.0
C12131,James,james12131@outlook.com,uk,20 Dec 2024,Pro Athlete,1155.0
C12132,Noah,noah12132@yahoo.co.uk,United Kingdom,2023-11-24,Pro Athlete,412.0
C12133,Liam,liam.12133@gmail.com,Spain,01/07/2023,Consumer,3487.0
C12134,Elena,elena.12134@yahoo.co.uk,Poland,06-30-2024,Consumer,4598.0
C12135,Liam,,germany,25 Feb 2023,Consumer,725.0
C12136,,,Germany,2023-04-21,consumer,4080.0
C12137,Piotr  ,piotr12137@gmail.com,U.K.,15/02/2024,Consumer,3775.0
C12138,,marco_12138@yahoo.co.uk,Poland,12-24-2024,Consumer,2359.0
C12139,Emma,emma.12139@yahoo.co.uk,Poland,29 Aug 2023,Business,1116.0
C12140,Ava,ava.12140@aurora-test.com,spain,2023-11-21,Consumer,3264.0
C12141,Lucas,lucas.12141@outlook.com,France,24/08/2023,Business,2970.0
C12142,Leon,leon12142@yahoo.co.uk,uk,11-19-2023,Consumer,4057.0
C12143,Piotr,piotr_12143@outlook.com,Poland,06 Jan 2023,Consumer,2821.0
C12144,Elena,elena_12144@aurora-test.com,United Kingdom,2024-03-10,Consumer,244.0
C12145,Piotr,piotr12145@yahoo.co.uk,uk,11/03/2024,Consumer,1017.0
C12146,James,james_12146@yahoo.co.uk,Italy,08-19-2023,Business,1903.0
C12147,Emma,emma12147@aurora-test.com,U.K.,13 Jul 2023,Consumer,2457.0
C12148,Lucas,lucas_12148@gmail.com,uk,2024-07-10,Business,1749.0
C12149,James,james.12149@aurora-test.com,spain,18/05/2023,Business,4396.0
C12150,Noah,noah12150@yahoo.co.uk,United Kingdom,02-04-2023,Consumer,1405.0
C12151,Liam,liam_12151@yahoo.co.uk,Germany,30 Jan 2023,Pro Athlete,3402.0
C12152,Piotr,,spain,2024-10-06,nan,1807.0
C12153,James,james12153@aurora-test.com,U.K.,24/09/2023,Consumer,4963.0
C12154,Liam,liam_12154@gmail.com,Netherlands,03-16-2023,nan,4580.0
C12155,Liam,liam.12155@aurora-test.com,uk,04 Oct 2024,Consumer,3922.0
C12156,Liam,liam.12156@outlook.com,spain,2023-04-19,Business,3824.0
C12157,Lucas,lucas_12157@gmail.com,United Kingdom,04/09/2023,Consumer,3217.0
C12158,Ava,ava12158@aurora-test.com,Italy,01-16-2023,Business,2936.0
C12159,Elena,elena_12159@yahoo.co.uk,Netherlands,11 May 2024,Business,2816.0
C12160,Emma,emma12160@yahoo.co.uk,Netherlands,2024-05-26,nan,134.0
C12161,Lucas,lucas12161@yahoo.co.uk,Germany,07/07/2024,nan,4687.0
C12162,Leon,leon_12162@yahoo.co.uk,U.K.,07-12-2023,Consumer,4908.0
C12163,Mia,mia_12163@yahoo.co.uk,Poland,28 Aug 2023,Business,2635.0
C12164,Marco,marco12164@gmail.com,Italy,2024-11-16,Consumer,4352.0
C12165,Liam,liam12165@yahoo.co.uk,U.K.,23/08/2024,Consumer,2013.0
C12166,Lucas,lucas12166@aurora-test.com,United Kingdom,01-28-2023,Consumer,561.0
C12167,,marco_12167@gmail.com,germany,20 May 2024,Pro Athlete,4172.0
C12168,Elena,elena.12168@gmail.com,spain,2024-08-17,Business,2547.0
C12169,Mia,mia_12169@outlook.com,germany,13/02/2024,Consumer,4701.0
C12170,Leon,leon12170@outlook.com,Netherlands,04-12-2024,nan,1066.0
C12171,Elena,elena.12171@aurora-test.com,Spain,01 Jan 2023,Business,2394.0
C12172,,mia12172@aurora-test.com,Poland,2023-01-22,Consumer,3337.0
C12173,Piotr,piotr_12173@outlook.com,Ireland,26/01/2023,Consumer,686.0
C12174,Olivia,olivia.12174@yahoo.co.uk,France,04-27-2023,Business,4983.0
C12175,Noah,,Ireland,25 Dec 2024,Business,3041.0
C12176,Olivia,olivia.12176@yahoo.co.uk,France,2024-04-08,Consumer,859.0
C12177,Olivia,olivia_12177@yahoo.co.uk,United Kingdom,25/07/2024,consumer,3704.0
C12178,,sofia.12178@yahoo.co.uk,Germany,08-05-2023,Consumer,4392.0
C12179,Emma,,germany,16 Nov 2024,consumer,1868.0
C12180,Ava,ava_12180@outlook.com,Poland,2023-05-26,Consumer,3049.0
C12181,Sofia,sofia.12181@outlook.com,Netherlands,21/10/2024,Consumer,3739.0
C12182,Mia,mia12182@yahoo.co.uk,uk,01-23-2023,Consumer,727.0
C12183,Piotr,piotr_12183@gmail.com,United Kingdom,15 Jan 2023,Business,2655.0
C12184,Marco,marco_12184@outlook.com,Spain,2023-02-27,Consumer,2795.0
C12185,Ava,ava.12185@aurora-test.com,Spain,01/08/2024,Consumer,1506.0
C12186,Noah,noah12186@yahoo.co.uk,Italy,07-08-2023,Consumer,1498.0
C12187,Hannah,hannah.12187@outlook.com,Germany,26 Nov 2023,nan,3147.0
C12188,Olivia,olivia12188@gmail.com,Netherlands,2023-12-11,Consumer,3758.0
C12189,Lucas,lucas_12189@aurora-test.com,germany,31/07/2024,Consumer,1944.0
C12190,Ava,ava_12190@outlook.com,germany,09-12-2023,Consumer,732.0
C12191,Liam,liam.12191@yahoo.co.uk,France,05 Jan 2023,Business,3934.0
C12192,Mia,mia12192@gmail.com,Poland,2023-10-10,Consumer,868.0
C12193,Noah,noah.12193@yahoo.co.uk,germany,30/07/2023,Consumer,15.0
C12194,Liam,liam12194@gmail.com,Spain,06-18-2024,Pro Athlete,1611.0
C12195,Leon,leon12195@yahoo.co.uk,Ireland,03 Jul 2024,Business,4090.0
C12196,Liam,liam_12196@yahoo.co.uk,United Kingdom,2023-03-09,consumer,3783.0
C12197,Leon,leon12197@yahoo.co.uk,Spain,02/08/2024,Consumer,1532.0
C12198,Liam,liam.12198@yahoo.co.uk,Italy,02-21-2023,nan,2596.0
C12199,Sofia,sofia_12199@yahoo.co.uk,Ireland,29 Mar 2024,nan,4798.0
C12200,Marco,marco12200@gmail.com,United Kingdom,2023-10-12,Business,3594.0
C12201,Emma,emma_12201@aurora-test.com,Italy,09/08/2023,Business,3795.0
C12202,Hannah,hannah12202@aurora-test.com,Netherlands,12-20-2023,Pro Athlete,437.0
C12203,Hannah,hannah.12203@yahoo.co.uk,germany,15 Aug 2023,nan,1205.0
C12204,Elena,,Italy,2024-08-03,Consumer,520.0
C12205,Liam,liam_12205@gmail.com,France,07/12/2024,nan,4893.0
C12206,,hannah_12206@outlook.com,spain,08-19-2024,Business,1711.0
C12207,Piotr,piotr.12207@yahoo.co.uk,germany,18 Nov 2023,consumer,2497.0
C12208,Hannah,,U.K.,2024-01-03,Consumer,2757.0
C12209,Liam,liam_12209@aurora-test.com,Netherlands,23/11/2023,Consumer,2614.0
C12210,Marco,,U.K.,08-03-2024,Business,260.0
C12211,Olivia,olivia.12211@outlook.com,U.K.,08 Feb 2024,Business,4547.0
C12212,Mia,mia_12212@yahoo.co.uk,Ireland,2023-12-09,Consumer,1901.0
C12213,Sofia,sofia_12213@outlook.com,Poland,27/10/2023,Business,4592.0
C12214,Lucas,lucas.12214@outlook.com,spain,10-02-2023,Consumer,3825.0
C12215,Lucas,lucas12215@aurora-test.com,Spain,09 Feb 2024,Consumer,3484.0
C12216,James,james.12216@outlook.com,germany,2024-05-18,consumer,3514.0
C12217,Lucas,lucas.12217@gmail.com,spain,13/11/2023,Business,4892.0
C12218,Piotr,piotr.12218@yahoo.co.uk,spain,08-12-2024,Consumer,1516.0
C12219,Sofia,sofia.12219@outlook.com,Spain,27 Aug 2024,Consumer,1644.0
C12220,Emma,emma12220@aurora-test.com,spain,2023-11-10,Consumer,3353.0
C12221,Piotr,piotr12221@gmail.com,Spain,26/10/2024,Business,1161.0
C12222,Olivia,olivia_12222@outlook.com,Ireland,05-07-2023,Pro Athlete,4019.0
C12223,Sofia,sofia.12223@yahoo.co.uk,Italy,12 Nov 2024,Business,146.0
C12224,Lucas,lucas.12224@gmail.com,germany,2023-08-03,Business,4486.0
C12225,Sofia,sofia_12225@aurora-test.com,spain,17/02/2024,Consumer,1731.0
C12226,,elena_12226@gmail.com,U.K.,07-27-2023,Consumer,22.0
C12227,Ava,ava.12227@aurora-test.com,U.K.,20 Nov 2023,Pro Athlete,3013.0
C12228,Piotr,piotr12228@aurora-test.com,Netherlands,2023-09-06,consumer,1377.0
C12229,James,james.12229@gmail.com,Spain,30/05/2024,Consumer,1526.0
C12230,Hannah,hannah_12230@aurora-test.com,United Kingdom,03-01-2023,consumer,2407.0
C12231,Mia,mia_12231@gmail.com,germany,04 Sep 2024,Business,2898.0
C12232,Emma,emma_12232@aurora-test.com,Poland,2024-10-22,Consumer,680.0
C12233,Emma,emma.12233@gmail.com,spain,16/02/2024,Consumer,241.0
C12234,Hannah,hannah12234@yahoo.co.uk,Ireland,02-05-2024,Business,2306.0
C12235,Mia,mia.12235@gmail.com,Spain,26 May 2024,Consumer,1770.0
C12236,Mia,,United Kingdom,2023-05-26,Consumer,2910.0
C12237,James,james_12237@outlook.com,U.K.,02/07/2024,Business,3740.0
C12238,Mia,mia_12238@outlook.com,uk,06-09-2023,nan,3072.0
C12239,,piotr.12239@gmail.com,Italy,09 May 2024,Consumer,521.0
C12240,James,james.12240@yahoo.co.uk,Netherlands,2023-08-12,Consumer,4981.0
C12241,Sofia,sofia12241@outlook.com,France,29/06/2024,Consumer,3574.0
C12242,Sofia,sofia.12242@outlook.com,Italy,08-01-2024,Consumer,245.0
C12243,Elena,elena_12243@gmail.com,Spain,02 Jun 2023,Pro Athlete,3816.0
C12244,Emma,,Italy,2024-03-27,Business,4402.0
C12245,,sofia_12245@yahoo.co.uk,Italy,31/12/2023,Consumer,2843.0
C12246,Hannah,hannah_12246@aurora-test.com,France,08-03-2023,Business,4162.0
C12247,James,james_12247@gmail.com,spain,06 Mar 2024,Consumer,4430.0
C12248,Marco,,Germany,2024-12-26,consumer,4820.0
C12249,Marco,marco_12249@gmail.com,Italy,02/01/2023,Pro Athlete,4772.0
C12250,,hannah12250@gmail.com,Ireland,11-30-2024,Consumer,968.0
C12251,Leon,leon.12251@outlook.com,U.K.,17 Sep 2024,Consumer,173.0
C12252,Hannah,hannah.12252@aurora-test.com,Italy,2024-01-22,Pro Athlete,3258.0
C12253,Hannah,hannah_12253@aurora-test.com,uk,21/03/2024,Consumer,3395.0
C12254,Elena,elena12254@outlook.com,germany,09-27-2023,Consumer,2844.0
C12255,Ava,ava12255@outlook.com,Italy,05 Apr 2023,Consumer,1185.0
C12256,Sofia,sofia.12256@yahoo.co.uk,Germany,2024-02-22,Consumer,4743.0
C12257,Mia,mia12257@outlook.com,U.K.,19/08/2024,consumer,2040.0
C12258,Liam,liam.12258@outlook.com,germany,06-18-2023,Consumer,3707.0
C12259,Marco,marco12259@outlook.com,uk,08 Jun 2024,Consumer,3115.0
C12260,Hannah,hannah12260@yahoo.co.uk,spain,2024-06-30,Consumer,4477.0
C12261,Mia,,uk,08/07/2024,Business,3561.0
C12262,,noah12262@gmail.com,Germany,09-06-2023,Pro Athlete,3173.0
C12263,Noah,noah12263@yahoo.co.uk,Germany,14 Oct 2023,Business,4200.0
C12264,Sofia,sofia12264@yahoo.co.uk,Poland,2023-11-01,Business,271.0
C12265,Leon,leon.12265@aurora-test.com,Poland,16/09/2024,Business,3526.0
C12266,Hannah,hannah_12266@yahoo.co.uk,United Kingdom,10-20-2024,Consumer,2931.0
C12267,Leon,leon12267@aurora-test.com,uk,30 Oct 2023,Consumer,3886.0
C12268,Piotr,piotr.12268@gmail.com,Italy,2024-12-10,Consumer,1120.0
C12269,,piotr.12269@outlook.com,Germany,22/02/2024,Consumer,2995.0
C12270,Leon,leon.12270@outlook.com,spain,10-09-2023,nan,1420.0
C12271,Ava,ava12271@yahoo.co.uk,Poland,01 Jan 2023,Consumer,585.0
C12272,Mia,mia12272@outlook.com,uk,2024-03-22,Pro Athlete,2876.0
C12273,Ava,ava12273@outlook.com,Poland,16/04/2024,Consumer,107.0
C12274,Mia,mia.12274@aurora-test.com,United Kingdom,12-08-2024,Consumer,465.0
C12275,Marco,marco.12275@yahoo.co.uk,U.K.,08 Jun 2024,Consumer,2648.0
C12276,Ava,ava12276@gmail.com,Spain,2023-01-22,Consumer,4492.0
C12277,Lucas,lucas_12277@yahoo.co.uk,Ireland,19/02/2024,Consumer,3577.0
C12278,James,james.12278@yahoo.co.uk,Spain,06-26-2024,Business,77.0
C12279,,hannah_12279@outlook.com,uk,29 Dec 2023,Consumer,544.0
C12280,Sofia,sofia.12280@aurora-test.com,U.K.,2023-11-10,Business,2155.0
C12281,Sofia,sofia.12281@yahoo.co.uk,Netherlands,15/08/2024,Pro Athlete,2146.0
C12282,,lucas_12282@aurora-test.com,Spain,03-22-2024,Consumer,199.0
C12283,Emma,emma_12283@yahoo.co.uk,United Kingdom,13 May 2024,nan,1280.0
C12284,Mia,mia.12284@yahoo.co.uk,Spain,2023-12-06,Consumer,634.0
C12285,Hannah,hannah_12285@outlook.com,germany,23/07/2023,Consumer,2835.0
C12286,Noah,noah12286@aurora-test.com,United Kingdom,01-15-2024,Consumer,3291.0
C12287,,olivia.12287@outlook.com,U.K.,02 Dec 2024,consumer,1952.0
C12288,Ava,ava_12288@yahoo.co.uk,Poland,2024-03-16,consumer,2857.0
C12289,Liam,liam_12289@outlook.com,Italy,01/06/2024,consumer,1007.0
C12290,Ava,ava.12290@gmail.com,United Kingdom,04-01-2023,Pro Athlete,4258.0
C12291,Mia,mia.12291@gmail.com,United Kingdom,23 Dec 2024,Consumer,21.0
C12292,Olivia,olivia12292@gmail.com,germany,2023-06-28,Business,2521.0
C12293,Hannah,hannah_12293@aurora-test.com,France,10/12/2024,consumer,1607.0
C12294,Emma,emma12294@gmail.com,France,11-22-2023,Consumer,2254.0
C12295,Elena,elena.12295@aurora-test.com,Italy,02 Nov 2024,Consumer,2580.0
C12296,Hannah,hannah12296@aurora-test.com,U.K.,2024-10-13,Consumer,3230.0
C12297,Emma,emma_12297@yahoo.co.uk,United Kingdom,06/07/2024,Consumer,4646.0
C12298,Lucas,lucas_12298@aurora-test.com,Italy,10-31-2024,Business,2805.0
C12299,Olivia,olivia_12299@aurora-test.com,Ireland,21 Mar 2024,Consumer,1137.0
C12300,Olivia,olivia.12300@aurora-test.com,U.K.,2024-09-12,Consumer,2620.0
C12301,Piotr,piotr.12301@outlook.com,germany,06/05/2023,Business,2561.0
C12302,Marco,marco12302@yahoo.co.uk,spain,02-21-2023,Business,4323.0
C12303,Liam,liam12303@aurora-test.com,uk,02 Feb 2024,Pro Athlete,2832.0
C12304,Emma,emma.12304@yahoo.co.uk,Ireland,2024-08-14,consumer,4340.0
C12305,Liam,liam_12305@gmail.com,U.K.,13/07/2024,Business,3246.0
C12306,Ava,ava.12306@gmail.com,Spain,01-21-2024,Consumer,2859.0
C12307,Noah,noah_12307@gmail.com,germany,16 Jan 2024,Business,1642.0
C12308,Noah,noah12308@outlook.com,Italy,2024-03-21,Consumer,1280.0
C12309,Lucas,lucas_12309@yahoo.co.uk,U.K.,26/09/2024,Consumer,497.0
C12310,Liam,liam12310@gmail.com,uk,09-07-2024,nan,2741.0
C12311,Elena,elena.12311@gmail.com,Spain,22 Mar 2023,Business,4606.0
C12312,Hannah,hannah_12312@gmail.com,Ireland,2024-03-11,Business,63.0
C12313,Hannah,hannah.12313@aurora-test.com,spain,06/10/2023,Consumer,4763.0
C12314,Liam,liam12314@aurora-test.com,Netherlands,08-07-2024,Business,4296.0
C12315,Leon,leon12315@aurora-test.com,France,05 Jan 2024,Consumer,2191.0
C12316,Marco,marco.12316@outlook.com,uk,2024-12-25,Consumer,1568.0
C12317,Liam,liam.12317@gmail.com,France,13/11/2023,Consumer,2902.0
C12318,Hannah,hannah_12318@yahoo.co.uk,Poland,05-11-2024,Consumer,4277.0
C12319,Ava,ava.12319@aurora-test.com,Netherlands,21 Mar 2023,Consumer,145.0
C12320,Marco,marco12320@outlook.com,Italy,2024-11-12,Business,2246.0
C12321,Sofia,sofia_12321@gmail.com,Germany,23/04/2023,Consumer,236.0
C12322,Marco,marco12322@aurora-test.com,spain,10-04-2023,Business,3220.0
C12323,Liam,liam.12323@gmail.com,spain,04 Sep 2024,Pro Athlete,383.0
C12324,,ava_12324@gmail.com,spain,2024-12-08,Consumer,1583.0
C12325,Emma,emma_12325@outlook.com,Ireland,21/12/2023,Business,3693.0
C12326,Emma,emma12326@yahoo.co.uk,Italy,12-21-2023,Consumer,3759.0
C12327,Noah,noah.12327@gmail.com,U.K.,05 Feb 2023,Pro Athlete,1136.0
C12328,Ava,ava_12328@gmail.com,U.K.,2024-12-16,Consumer,2564.0
C12329,,olivia12329@aurora-test.com,spain,13/01/2023,Consumer,922.0
C12330,Leon,leon_12330@gmail.com,Ireland,01-20-2023,Consumer,2958.0
C12331,,lucas.12331@yahoo.co.uk,Poland,13 Dec 2023,Pro Athlete,41.0
C12332,,marco12332@yahoo.co.uk,spain,2023-01-03,Consumer,4068.0
C12333,Leon,,Spain,01/05/2023,Business,114.0
C12334,Liam,liam12334@gmail.com,Netherlands,04-03-2024,Consumer,3042.0
C12335,James,,Poland,30 May 2024,Business,2026.0
C12336,Ava,ava12336@aurora-test.com,United Kingdom,2023-08-06,Consumer,1117.0
C12337,Sofia,,Germany,04/08/2024,Consumer,2708.0
C12338,Emma,emma.12338@yahoo.co.uk,germany,03-20-2024,Consumer,708.0
C12339,Hannah,hannah.12339@gmail.com,Spain,16 Jun 2023,Consumer,2895.0
C12340,Mia,mia_12340@gmail.com,Germany,2024-06-04,Business,3223.0
C12341,Hannah,hannah_12341@outlook.com,Germany,08/03/2024,Business,2289.0
C12342,Olivia,olivia12342@gmail.com,United Kingdom,08-16-2024,Consumer,1808.0
C12343,Marco,marco_12343@aurora-test.com,United Kingdom,23 Apr 2023,Consumer,2297.0
C12344,Liam,liam12344@outlook.com,France,2023-06-18,Consumer,4783.0
C12345,Sofia,sofia12345@gmail.com,Poland,10/08/2023,Business,3765.0
C12346,Sofia,sofia.12346@aurora-test.com,Germany,09-07-2023,Business,29.0
C12347,Marco,marco12347@gmail.com,U.K.,11 Oct 2024,Pro Athlete,1447.0
C12348,Emma,emma.12348@yahoo.co.uk,Germany,2024-06-19,Pro Athlete,124.0
C12349,Emma,emma12349@outlook.com,Poland,02/02/2024,Consumer,1188.0
C12350,Noah,noah12350@outlook.com,spain,01-31-2024,Consumer,3892.0
C12351,,ava12351@gmail.com,spain,09 Oct 2024,Pro Athlete,4271.0
C12352,Liam,liam12352@yahoo.co.uk,U.K.,2023-11-23,Consumer,2285.0
C12353,,liam_12353@yahoo.co.uk,Ireland,14/06/2023,Consumer,3446.0
C12354,Emma,,U.K.,04-11-2023,Consumer,1852.0
C12355,Sofia,sofia12355@outlook.com,Poland,30 Aug 2023,Business,2384.0
C12356,Noah,noah.12356@yahoo.co.uk,Poland,2024-04-22,Business,4145.0
C12357,Ava,ava12357@outlook.com,Spain,11/12/2023,nan,1377.0
C12358,Hannah,hannah12358@yahoo.co.uk,Ireland,11-05-2023,Consumer,1591.0
C12359,Emma,emma.12359@gmail.com,Poland,17 Dec 2023,Consumer,682.0
C12360,Elena,elena_12360@aurora-test.com,Spain,2024-12-13,Consumer,1091.0
C12361,Hannah,hannah12361@gmail.com,Netherlands,30/12/2024,Business,187.0
C12362,Liam,,spain,04-28-2023,Consumer,4078.0
C12363,Noah,noah.12363@aurora-test.com,Spain,25 Mar 2023,Pro Athlete,4261.0
C12364,Liam,liam.12364@gmail.com,germany,2023-06-28,consumer,2107.0
C12365,,emma.12365@aurora-test.com,spain,14/09/2024,Business,2966.0
C12366,Ava,ava_12366@yahoo.co.uk,Germany,12-02-2023,Business,1243.0
C12367,Olivia,,U.K.,23 Sep 2024,Consumer,229.0
C12368,James,james_12368@outlook.com,Germany,2024-04-17,Business,2578.0
C12369,Sofia,sofia.12369@outlook.com,United Kingdom,09/02/2024,Consumer,792.0
C12370,Leon,leon_12370@outlook.com,Poland,07-25-2023,Business,4241.0
C12371,Noah,noah12371@outlook.com,Germany,09 Sep 2023,Business,1397.0
C12372,Elena,elena.12372@yahoo.co.uk,Netherlands,2023-04-18,consumer,3688.0
C12373,Ava,ava_12373@gmail.com,France,15/01/2024,Consumer,1315.0
C12374,Elena,elena_12374@gmail.com,germany,07-24-2023,nan,632.0
C12375,Emma,emma.12375@yahoo.co.uk,U.K.,02 Aug 2023,Pro Athlete,2741.0
C12376,Lucas,lucas_12376@outlook.com,Netherlands,2023-01-29,Business,916.0
C12377,Hannah,hannah12377@yahoo.co.uk,Spain,07/08/2024,nan,1997.0
C12378,James,james12378@aurora-test.com,France,11-17-2024,consumer,1466.0
C12379,Piotr,piotr_12379@aurora-test.com,spain,31 Dec 2023,Consumer,4411.0
C12380,Ava,ava12380@aurora-test.com,Netherlands,2024-01-27,Consumer,2515.0
C12381,Sofia,,spain,07/11/2024,Consumer,3597.0
C12382,Mia,mia12382@gmail.com,France,01-09-2024,consumer,2944.0
C12383,Leon,,Ireland,31 Mar 2024,Business,4553.0
C12384,James,james12384@yahoo.co.uk,Ireland,2023-11-09,Consumer,2197.0
C12385,,elena12385@yahoo.co.uk,Poland,11/01/2024,Consumer,4314.0
C12386,Mia,mia.12386@yahoo.co.uk,uk,01-17-2024,Business,4491.0
C12387,Piotr,piotr_12387@yahoo.co.uk,Ireland,03 Jun 2024,Business,4606.0
C12388,Sofia,sofia_12388@outlook.com,U.K.,2024-03-17,nan,3478.0
C12389,Mia,mia.12389@gmail.com,spain,04/01/2024,Consumer,4900.0
C12390,Sofia,sofia.12390@aurora-test.com,spain,02-25-2023,Business,3725.0
C12391,Elena,elena12391@gmail.com,U.K.,23 Oct 2024,Consumer,1558.0
C12392,Marco,marco.12392@outlook.com,United Kingdom,2024-10-11,Consumer,785.0
C12393,,elena.12393@aurora-test.com,Poland,15/05/2023,Business,1048.0
C12394,Lucas,lucas.12394@aurora-test.com,Ireland,08-03-2023,Consumer,2868.0
C12395,Marco,marco12395@aurora-test.com,U.K.,12 Dec 2024,Business,825.0
C12396,Ava,ava.12396@outlook.com,spain,2023-08-23,Consumer,1188.0
C12397,Sofia,,uk,16/08/2024,Consumer,3140.0
C12398,Hannah,,Spain,07-28-2024,consumer,1663.0
C12399,Olivia,olivia12399@gmail.com,Germany,21 Sep 2024,Consumer,3404.0
C12400,Leon,leon12400@yahoo.co.uk,Netherlands,2023-01-12,Consumer,4986.0
C12401,James,,Spain,20/12/2023,Consumer,439.0
C12402,Mia,mia12402@yahoo.co.uk,France,02-18-2024,Consumer,3205.0
C12403,Sofia,sofia.12403@outlook.com,Italy,03 Sep 2024,Business,4105.0
C12404,Sofia,sofia.12404@aurora-test.com,France,2023-06-14,Consumer,701.0
C12405,,sofia.12405@outlook.com,United Kingdom,13/08/2023,Business,3915.0
C12406,Sofia,sofia12406@aurora-test.com,spain,05-12-2023,consumer,2536.0
C12407,Ava,ava.12407@aurora-test.com,Netherlands,10 Jul 2024,consumer,3142.0
C12408,Sofia,sofia_12408@outlook.com,France,2024-12-31,Consumer,257.0
C12409,Lucas,lucas.12409@yahoo.co.uk,U.K.,13/04/2023,Business,2178.0
C12410,Hannah,hannah.12410@aurora-test.com,United Kingdom,06-20-2023,Pro Athlete,1834.0
C12411,Lucas,,Germany,13 Aug 2023,Consumer,768.0
C12412,Mia,mia_12412@outlook.com,Netherlands,2024-10-11,Business,3814.0
C12413,Marco,marco_12413@outlook.com,Germany,22/11/2023,Consumer,2527.0
C12414,Piotr,piotr.12414@outlook.com,Poland,07-26-2023,Consumer,4390.0
C12415,Olivia,olivia_12415@aurora-test.com,Germany,24 Aug 2023,consumer,795.0
C12416,,leon12416@outlook.com,France,2024-03-13,Consumer,3653.0
C12417,Emma,,Netherlands,10/10/2023,Consumer,3024.0
C12418,Liam,liam.12418@gmail.com,spain,04-13-2023,Consumer,3255.0
C12419,Marco,marco12419@yahoo.co.uk,United Kingdom,22 Aug 2024,Consumer,1549.0
C12420,James,james.12420@gmail.com,United Kingdom,2023-11-05,consumer,3454.0
C12421,Marco,marco.12421@outlook.com,U.K.,07/07/2023,Consumer,1236.0
C12422,,hannah_12422@outlook.com,Ireland,06-16-2024,Business,3811.0
C12423,Piotr,piotr_12423@yahoo.co.uk,United Kingdom,28 Jun 2024,Pro Athlete,2205.0
C12424,Leon,leon_12424@aurora-test.com,United Kingdom,2023-04-24,Consumer,2397.0
C12425,Elena,elena_12425@aurora-test.com,Netherlands,23/02/2023,Consumer,2903.0
C12426,Olivia,olivia.12426@aurora-test.com,spain,02-03-2023,Consumer,421.0
C12427,Elena,,Poland,13 Jul 2024,Pro Athlete,1837.0
C12428,Liam,liam12428@aurora-test.com,U.K.,2024-04-02,Consumer,1016.0
C12429,Noah,noah_12429@outlook.com,spain,01/08/2024,Consumer,4818.0
C12430,Olivia,olivia.12430@gmail.com,uk,04-02-2024,nan,2108.0
C12431,Ava,ava.12431@outlook.com,spain,21 Oct 2023,Consumer,29.0
C12432,Hannah,hannah12432@yahoo.co.uk,uk,2024-03-06,Consumer,130.0
C12433,Emma,emma_12433@gmail.com,Ireland,12/06/2024,Pro Athlete,4564.0
C12434,Marco,marco12434@yahoo.co.uk,germany,10-19-2023,Pro Athlete,783.0
C12435,Mia,mia.12435@yahoo.co.uk,Germany,30 Oct 2024,Consumer,3.0
C12436,,mia_12436@aurora-test.com,Poland,2024-10-19,Consumer,1060.0
